"version","version_season","season","episode","castaway","castaway_id","confessional_count","confessional_time","exp_count","exp_time"
"SA","SA04",4,4,"Letshego","SA0066",4,NA,NA,NA
"SA","SA04",4,4,"Hykie","SA0067",1,NA,NA,NA
"SA","SA04",4,5,"Carmel","SA0053",5,NA,NA,NA
"SA","SA04",4,5,"Jacques","SA0054",4,NA,NA,NA
"SA","SA04",4,5,"Sindi","SA0055",1,NA,NA,NA
"SA","SA04",4,5,"Vanessa","SA0056",0,NA,NA,NA
"SA","SA04",4,5,"Roxy","SA0057",1,NA,NA,NA
"SA","SA04",4,5,"Harry","SA0058",2,NA,NA,NA
"SA","SA04",4,5,"Simon","SA0059",2,NA,NA,NA
"SA","SA04",4,5,"Malusi","SA0060",1,NA,NA,NA
"SA","SA04",4,5,"Tejan","SA0061",8,NA,NA,NA
"SA","SA04",4,5,"Sean","SA0062",0,NA,NA,NA
"SA","SA04",4,5,"Alison","SA0063",3,NA,NA,NA
"SA","SA04",4,5,"Mxo","SA0064",2,NA,NA,NA
"SA","SA04",4,5,"Bonnie","SA0065",4,NA,NA,NA
"SA","SA04",4,5,"Letshego","SA0066",1,NA,NA,NA
"SA","SA04",4,5,"Hykie","SA0067",2,NA,NA,NA
"SA","SA04",4,6,"Jacques","SA0054",1,NA,NA,NA
"SA","SA04",4,6,"Sindi","SA0055",2,NA,NA,NA
"SA","SA04",4,6,"Vanessa","SA0056",4,NA,NA,NA
"SA","SA04",4,6,"Roxy","SA0057",7,NA,NA,NA
"SA","SA04",4,6,"Harry","SA0058",4,NA,NA,NA
"SA","SA04",4,6,"Simon","SA0059",2,NA,NA,NA
"SA","SA04",4,6,"Malusi","SA0060",7,NA,NA,NA
"SA","SA04",4,6,"Tejan","SA0061",6,NA,NA,NA
"SA","SA04",4,6,"Sean","SA0062",0,NA,NA,NA
"SA","SA04",4,6,"Alison","SA0063",4,NA,NA,NA
"SA","SA04",4,6,"Mxo","SA0064",1,NA,NA,NA
"SA","SA04",4,6,"Bonnie","SA0065",6,NA,NA,NA
"SA","SA04",4,6,"Letshego","SA0066",1,NA,NA,NA
"SA","SA04",4,6,"Hykie","SA0067",4,NA,NA,NA
"SA","SA04",4,7,"Vanessa","SA0056",2,NA,NA,NA
"SA","SA04",4,7,"Roxy","SA0057",4,NA,NA,NA
"SA","SA04",4,7,"Harry","SA0058",3,NA,NA,NA
"SA","SA04",4,7,"Simon","SA0059",2,NA,NA,NA
"SA","SA04",4,7,"Malusi","SA0060",1,NA,NA,NA
"SA","SA04",4,7,"Tejan","SA0061",4,NA,NA,NA
"SA","SA04",4,7,"Sean","SA0062",0,NA,NA,NA
"SA","SA04",4,7,"Alison","SA0063",2,NA,NA,NA
"SA","SA04",4,7,"Mxo","SA0064",3,NA,NA,NA
"SA","SA04",4,7,"Bonnie","SA0065",4,NA,NA,NA
"SA","SA04",4,7,"Letshego","SA0066",1,NA,NA,NA
"SA","SA04",4,7,"Hykie","SA0067",3,NA,NA,NA
"SA","SA04",4,8,"Simon","SA0059",5,NA,NA,NA
"SA","SA04",4,8,"Malusi","SA0060",3,NA,NA,NA
"SA","SA04",4,8,"Tejan","SA0061",2,NA,NA,NA
"SA","SA04",4,8,"Sean","SA0062",2,NA,NA,NA
"SA","SA04",4,8,"Alison","SA0063",4,NA,NA,NA
"SA","SA04",4,8,"Mxo","SA0064",1,NA,NA,NA
"SA","SA04",4,8,"Bonnie","SA0065",5,NA,NA,NA
"SA","SA04",4,8,"Letshego","SA0066",2,NA,NA,NA
"SA","SA04",4,8,"Hykie","SA0067",0,NA,NA,NA
"SA","SA04",4,9,"Malusi","SA0060",6,NA,NA,NA
"SA","SA04",4,9,"Tejan","SA0061",5,NA,NA,NA
"SA","SA04",4,9,"Sean","SA0062",2,NA,NA,NA
"SA","SA04",4,9,"Alison","SA0063",3,NA,NA,NA
"SA","SA04",4,9,"Mxo","SA0064",2,NA,NA,NA
"SA","SA04",4,9,"Bonnie","SA0065",1,NA,NA,NA
"SA","SA04",4,9,"Letshego","SA0066",1,NA,NA,NA
"SA","SA04",4,9,"Hykie","SA0067",4,NA,NA,NA
"SA","SA04",4,10,"Tejan","SA0061",6,NA,NA,NA
"SA","SA04",4,10,"Sean","SA0062",2,NA,NA,NA
"SA","SA04",4,10,"Alison","SA0063",8,NA,NA,NA
"SA","SA04",4,10,"Mxo","SA0064",1,NA,NA,NA
"SA","SA04",4,10,"Bonnie","SA0065",2,NA,NA,NA
"SA","SA04",4,10,"Letshego","SA0066",3,NA,NA,NA
"SA","SA04",4,10,"Hykie","SA0067",3,NA,NA,NA
"SA","SA04",4,11,"Sean","SA0062",8,NA,NA,NA
"SA","SA04",4,11,"Alison","SA0063",5,NA,NA,NA
"SA","SA04",4,11,"Mxo","SA0064",4,NA,NA,NA
"SA","SA04",4,11,"Bonnie","SA0065",0,NA,NA,NA
"SA","SA04",4,11,"Letshego","SA0066",5,NA,NA,NA
"SA","SA04",4,11,"Hykie","SA0067",3,NA,NA,NA
"SA","SA04",4,12,"Alison","SA0063",9,NA,NA,NA
"SA","SA04",4,12,"Mxo","SA0064",5,NA,NA,NA
"SA","SA04",4,12,"Bonnie","SA0065",6,NA,NA,NA
"SA","SA04",4,12,"Letshego","SA0066",8,NA,NA,NA
"SA","SA04",4,12,"Hykie","SA0067",4,NA,NA,NA
"SA","SA04",4,13,"Mxo","SA0064",6,NA,NA,NA
"SA","SA04",4,13,"Bonnie","SA0065",5,NA,NA,NA
"SA","SA04",4,13,"Letshego","SA0066",4,NA,NA,NA
"SA","SA04",4,13,"Hykie","SA0067",3,NA,NA,NA
"SA","SA03",3,1,"Christina","SA0031",2,NA,NA,NA
"SA","SA03",3,1,"Garth","SA0032",2,NA,NA,NA
"SA","SA03",3,1,"Jub Jub","SA0033",5,NA,NA,NA
"SA","SA03",3,1,"Cindy","SA0034",0,NA,NA,NA
"SA","SA03",3,1,"Craig","SA0035",3,NA,NA,NA
"SA","SA03",3,1,"Lady Lea","SA0036",3,NA,NA,NA
"SA","SA03",3,1,"Darren","SA0037",1,NA,NA,NA
"SA","SA03",3,1,"Sandi","SA0038",2,NA,NA,NA
"SA","SA03",3,1,"Hanna","SA0039",1,NA,NA,NA
"SA","SA03",3,1,"Louw","SA0040",0,NA,NA,NA
"SA","SA03",3,1,"Okkert","SA0041",2,NA,NA,NA
"SA","SA03",3,1,"Gys","SA0042",0,NA,NA,NA
"SA","SA03",3,1,"Izak","SA0043",0,NA,NA,NA
"SA","SA03",3,1,"Kaseran","SA0044",2,NA,NA,NA
"SA","SA03",3,1,"Sade","SA0045",4,NA,NA,NA
"SA","SA03",3,1,"ProVerb","SA0046",1,NA,NA,NA
"SA","SA03",3,1,"Ashley","SA0047",2,NA,NA,NA
"SA","SA03",3,1,"GiGi","SA0048",3,NA,NA,NA
"SA","SA03",3,2,"Jub Jub","SA0033",4,NA,NA,NA
"SA","SA03",3,2,"Cindy","SA0034",3,NA,NA,NA
"SA","SA03",3,2,"Craig","SA0035",1,NA,NA,NA
"SA","SA03",3,2,"Lady Lea","SA0036",0,NA,NA,NA
"SA","SA03",3,2,"Darren","SA0037",3,NA,NA,NA
"SA","SA03",3,2,"Sandi","SA0038",1,NA,NA,NA
"SA","SA03",3,2,"Hanna","SA0039",0,NA,NA,NA
"SA","SA03",3,2,"Louw","SA0040",1,NA,NA,NA
"SA","SA03",3,2,"Okkert","SA0041",0,NA,NA,NA
"SA","SA03",3,2,"Gys","SA0042",3,NA,NA,NA
"SA","SA03",3,2,"Izak","SA0043",1,NA,NA,NA
"SA","SA03",3,2,"Kaseran","SA0044",1,NA,NA,NA
"SA","SA03",3,2,"Sade","SA0045",2,NA,NA,NA
"SA","SA03",3,2,"ProVerb","SA0046",2,NA,NA,NA
"SA","SA03",3,2,"Ashley","SA0047",3,NA,NA,NA
"SA","SA03",3,2,"GiGi","SA0048",0,NA,NA,NA
"SA","SA03",3,3,"Craig","SA0035",6,NA,NA,NA
"SA","SA03",3,3,"Lady Lea","SA0036",1,NA,NA,NA
"SA","SA03",3,3,"Darren","SA0037",6,NA,NA,NA
"SA","SA03",3,3,"Sandi","SA0038",2,NA,NA,NA
"SA","SA03",3,3,"Hanna","SA0039",1,NA,NA,NA
"SA","SA03",3,3,"Louw","SA0040",2,NA,NA,NA
"SA","SA03",3,3,"Okkert","SA0041",4,NA,NA,NA
"SA","SA03",3,3,"Gys","SA0042",1,NA,NA,NA
"SA","SA03",3,3,"Izak","SA0043",1,NA,NA,NA
"SA","SA03",3,3,"Kaseran","SA0044",0,NA,NA,NA
"SA","SA03",3,3,"Sade","SA0045",3,NA,NA,NA
"SA","SA03",3,3,"ProVerb","SA0046",1,NA,NA,NA
"SA","SA03",3,3,"Ashley","SA0047",0,NA,NA,NA
"SA","SA03",3,3,"GiGi","SA0048",4,NA,NA,NA
"SA","SA03",3,4,"Lady Lea","SA0036",5,NA,NA,NA
"SA","SA03",3,4,"Darren","SA0037",7,NA,NA,NA
"SA","SA03",3,4,"Sandi","SA0038",0,NA,NA,NA
"SA","SA03",3,4,"Hanna","SA0039",3,NA,NA,NA
"SA","SA03",3,4,"Louw","SA0040",2,NA,NA,NA
"SA","SA03",3,4,"Okkert","SA0041",3,NA,NA,NA
"SA","SA03",3,4,"Gys","SA0042",3,NA,NA,NA
"SA","SA03",3,4,"Izak","SA0043",1,NA,NA,NA
"SA","SA03",3,4,"Kaseran","SA0044",0,NA,NA,NA
"SA","SA03",3,4,"Sade","SA0045",2,NA,NA,NA
"SA","SA03",3,4,"ProVerb","SA0046",2,NA,NA,NA
"SA","SA03",3,4,"Ashley","SA0047",1,NA,NA,NA
"SA","SA03",3,4,"GiGi","SA0048",1,NA,NA,NA
"SA","SA03",3,5,"Darren","SA0037",7,NA,NA,NA
"SA","SA03",3,5,"Sandi","SA0038",1,NA,NA,NA
"SA","SA03",3,5,"Hanna","SA0039",5,NA,NA,NA
"SA","SA03",3,5,"Louw","SA0040",5,NA,NA,NA
"SA","SA03",3,5,"Okkert","SA0041",3,NA,NA,NA
"SA","SA03",3,5,"Gys","SA0042",6,NA,NA,NA
"SA","SA03",3,5,"Izak","SA0043",0,NA,NA,NA
"SA","SA03",3,5,"Kaseran","SA0044",2,NA,NA,NA
"SA","SA03",3,5,"Sade","SA0045",7,NA,NA,NA
"SA","SA03",3,5,"ProVerb","SA0046",4,NA,NA,NA
"SA","SA03",3,5,"Ashley","SA0047",2,NA,NA,NA
"SA","SA03",3,5,"GiGi","SA0048",0,NA,NA,NA
"SA","SA03",3,6,"Sandi","SA0038",5,NA,NA,NA
"SA","SA03",3,6,"Hanna","SA0039",2,NA,NA,NA
"SA","SA03",3,6,"Louw","SA0040",3,NA,NA,NA
"SA","SA03",3,6,"Okkert","SA0041",5,NA,NA,NA
"SA","SA03",3,6,"Gys","SA0042",2,NA,NA,NA
"SA","SA03",3,6,"Izak","SA0043",0,NA,NA,NA
"SA","SA03",3,6,"Kaseran","SA0044",4,NA,NA,NA
"SA","SA03",3,6,"Sade","SA0045",3,NA,NA,NA
"SA","SA03",3,6,"ProVerb","SA0046",4,NA,NA,NA
"SA","SA03",3,6,"Ashley","SA0047",1,NA,NA,NA
"SA","SA03",3,6,"GiGi","SA0048",4,NA,NA,NA
"SA","SA03",3,7,"Hanna","SA0039",4,NA,NA,NA
"SA","SA03",3,7,"Louw","SA0040",1,NA,NA,NA
"SA","SA03",3,7,"Okkert","SA0041",2,NA,NA,NA
"SA","SA03",3,7,"Gys","SA0042",0,NA,NA,NA
"SA","SA03",3,7,"Izak","SA0043",1,NA,NA,NA
"SA","SA03",3,7,"Kaseran","SA0044",3,NA,NA,NA
"SA","SA03",3,7,"Sade","SA0045",4,NA,NA,NA
"SA","SA03",3,7,"ProVerb","SA0046",4,NA,NA,NA
"SA","SA03",3,7,"Ashley","SA0047",5,NA,NA,NA
"SA","SA03",3,7,"GiGi","SA0048",0,NA,NA,NA
"SA","SA03",3,8,"Louw","SA0040",4,NA,NA,NA
"SA","SA03",3,8,"Okkert","SA0041",5,NA,NA,NA
"SA","SA03",3,8,"Gys","SA0042",1,NA,NA,NA
"SA","SA03",3,8,"Izak","SA0043",3,NA,NA,NA
"SA","SA03",3,8,"Kaseran","SA0044",3,NA,NA,NA
"SA","SA03",3,8,"Sade","SA0045",5,NA,NA,NA
"SA","SA03",3,8,"ProVerb","SA0046",1,NA,NA,NA
"SA","SA03",3,8,"Ashley","SA0047",5,NA,NA,NA
"SA","SA03",3,8,"GiGi","SA0048",1,NA,NA,NA
"SA","SA03",3,9,"Okkert","SA0041",9,NA,NA,NA
"SA","SA03",3,9,"Gys","SA0042",2,NA,NA,NA
"SA","SA03",3,9,"Izak","SA0043",2,NA,NA,NA
"SA","SA03",3,9,"Kaseran","SA0044",7,NA,NA,NA
"SA","SA03",3,9,"Sade","SA0045",2,NA,NA,NA
"SA","SA03",3,9,"ProVerb","SA0046",2,NA,NA,NA
"SA","SA03",3,9,"Ashley","SA0047",7,NA,NA,NA
"SA","SA03",3,9,"GiGi","SA0048",1,NA,NA,NA
"SA","SA03",3,10,"Gys","SA0042",7,NA,NA,NA
"SA","SA03",3,10,"Izak","SA0043",3,NA,NA,NA
"SA","SA03",3,10,"Kaseran","SA0044",4,NA,NA,NA
"SA","SA03",3,10,"Sade","SA0045",9,NA,NA,NA
"SA","SA03",3,10,"ProVerb","SA0046",4,NA,NA,NA
"SA","SA03",3,10,"Ashley","SA0047",4,NA,NA,NA
"SA","SA03",3,10,"GiGi","SA0048",8,NA,NA,NA
"SA","SA03",3,11,"Izak","SA0043",7,NA,NA,NA
"SA","SA03",3,11,"Kaseran","SA0044",10,NA,NA,NA
"SA","SA03",3,11,"Sade","SA0045",3,NA,NA,NA
"SA","SA03",3,11,"ProVerb","SA0046",4,NA,NA,NA
"SA","SA03",3,11,"Ashley","SA0047",11,NA,NA,NA
"SA","SA03",3,11,"GiGi","SA0048",2,NA,NA,NA
"SA","SA03",3,12,"Kaseran","SA0044",10,NA,NA,NA
"SA","SA03",3,12,"Sade","SA0045",2,NA,NA,NA
"SA","SA03",3,12,"ProVerb","SA0046",4,NA,NA,NA
"SA","SA03",3,12,"Ashley","SA0047",10,NA,NA,NA
"SA","SA03",3,12,"GiGi","SA0048",5,NA,NA,NA
"SA","SA03",3,13,"Sade","SA0045",2,NA,NA,NA
"SA","SA03",3,13,"ProVerb","SA0046",5,NA,NA,NA
"SA","SA03",3,13,"Ashley","SA0047",8,NA,NA,NA
"SA","SA03",3,13,"GiGi","SA0048",7,NA,NA,NA
"SA","SA02",2,1,"Nomfundo","SA0015",4,NA,NA,NA
"SA","SA02",2,1,"Nicola","SA0016",3,NA,NA,NA
"SA","SA02",2,1,"Viwe","SA0017",4,NA,NA,NA
"SA","SA02",2,1,"Elise","SA0018",2,NA,NA,NA
"SA","SA02",2,1,"Nichal","SA0019",2,NA,NA,NA
"SA","SA02",2,1,"Rijesh","SA0020",2,NA,NA,NA
"SA","SA02",2,1,"Lisa","SA0021",3,NA,NA,NA
"SA","SA02",2,1,"Irshaad","SA0022",2,NA,NA,NA
"SA","SA02",2,1,"Hein","SA0023",3,NA,NA,NA
"SA","SA02",2,1,"Dyke","SA0024",2,NA,NA,NA
"SA","SA02",2,1,"Angela","SA0025",3,NA,NA,NA
"SA","SA02",2,1,"Angie","SA0026",3,NA,NA,NA
"SA","SA02",2,1,"Mandla","SA0027",3,NA,NA,NA
"SA","SA02",2,1,"Amanda","SA0028",5,NA,NA,NA
"SA","SA02",2,1,"Grant","SA0029",2,NA,NA,NA
"SA","SA02",2,1,"Lorette","SA0030",3,NA,NA,NA
"SA","SA02",2,2,"Nicola","SA0016",4,NA,NA,NA
"SA","SA02",2,2,"Viwe","SA0017",1,NA,NA,NA
"SA","SA02",2,2,"Elise","SA0018",5,NA,NA,NA
"SA","SA02",2,2,"Nichal","SA0019",0,NA,NA,NA
"SA","SA02",2,2,"Rijesh","SA0020",3,NA,NA,NA
"SA","SA02",2,2,"Lisa","SA0021",2,NA,NA,NA
"SA","SA02",2,2,"Irshaad","SA0022",1,NA,NA,NA
"SA","SA02",2,2,"Hein","SA0023",3,NA,NA,NA
"SA","SA02",2,2,"Dyke","SA0024",5,NA,NA,NA
"SA","SA02",2,2,"Angela","SA0025",0,NA,NA,NA
"SA","SA02",2,2,"Angie","SA0026",0,NA,NA,NA
"SA","SA02",2,2,"Mandla","SA0027",0,NA,NA,NA
"SA","SA02",2,2,"Amanda","SA0028",2,NA,NA,NA
"SA","SA02",2,2,"Grant","SA0029",3,NA,NA,NA
"SA","SA02",2,2,"Lorette","SA0030",1,NA,NA,NA
"SA","SA02",2,3,"Viwe","SA0017",2,NA,NA,NA
"SA","SA02",2,3,"Elise","SA0018",3,NA,NA,NA
"SA","SA02",2,3,"Nichal","SA0019",1,NA,NA,NA
"SA","SA02",2,3,"Rijesh","SA0020",4,NA,NA,NA
"SA","SA02",2,3,"Lisa","SA0021",2,NA,NA,NA
"SA","SA02",2,3,"Irshaad","SA0022",1,NA,NA,NA
"SA","SA02",2,3,"Hein","SA0023",4,NA,NA,NA
"SA","SA02",2,3,"Dyke","SA0024",5,NA,NA,NA
"SA","SA02",2,3,"Angela","SA0025",2,NA,NA,NA
"SA","SA02",2,3,"Angie","SA0026",4,NA,NA,NA
"SA","SA02",2,3,"Mandla","SA0027",3,NA,NA,NA
"SA","SA02",2,3,"Amanda","SA0028",3,NA,NA,NA
"SA","SA02",2,3,"Grant","SA0029",2,NA,NA,NA
"SA","SA02",2,3,"Lorette","SA0030",1,NA,NA,NA
"SA","SA02",2,4,"Elise","SA0018",3,NA,NA,NA
"SA","SA02",2,4,"Nichal","SA0019",1,NA,NA,NA
"SA","SA02",2,4,"Rijesh","SA0020",6,NA,NA,NA
"SA","SA02",2,4,"Lisa","SA0021",3,NA,NA,NA
"SA","SA02",2,4,"Irshaad","SA0022",6,NA,NA,NA
"SA","SA02",2,4,"Hein","SA0023",0,NA,NA,NA
"SA","SA02",2,4,"Dyke","SA0024",3,NA,NA,NA
"SA","SA02",2,4,"Angela","SA0025",5,NA,NA,NA
"SA","SA02",2,4,"Angie","SA0026",3,NA,NA,NA
"SA","SA02",2,4,"Mandla","SA0027",3,NA,NA,NA
"SA","SA02",2,4,"Amanda","SA0028",3,NA,NA,NA
"SA","SA02",2,4,"Grant","SA0029",7,NA,NA,NA
"SA","SA02",2,4,"Lorette","SA0030",0,NA,NA,NA
"SA","SA02",2,5,"Nichal","SA0019",3,NA,NA,NA
"SA","SA02",2,5,"Rijesh","SA0020",2,NA,NA,NA
"SA","SA02",2,5,"Lisa","SA0021",2,NA,NA,NA
"SA","SA02",2,5,"Irshaad","SA0022",1,NA,NA,NA
"SA","SA02",2,5,"Hein","SA0023",5,NA,NA,NA
"SA","SA02",2,5,"Dyke","SA0024",8,NA,NA,NA
"SA","SA02",2,5,"Angela","SA0025",1,NA,NA,NA
"SA","SA02",2,5,"Angie","SA0026",6,NA,NA,NA
"SA","SA02",2,5,"Mandla","SA0027",2,NA,NA,NA
"SA","SA02",2,5,"Amanda","SA0028",4,NA,NA,NA
"SA","SA02",2,5,"Grant","SA0029",7,NA,NA,NA
"SA","SA02",2,5,"Lorette","SA0030",3,NA,NA,NA
"SA","SA02",2,6,"Rijesh","SA0020",8,NA,NA,NA
"SA","SA02",2,6,"Lisa","SA0021",2,NA,NA,NA
"SA","SA02",2,6,"Irshaad","SA0022",3,NA,NA,NA
"SA","SA02",2,6,"Hein","SA0023",5,NA,NA,NA
"SA","SA02",2,6,"Dyke","SA0024",3,NA,NA,NA
"SA","SA02",2,6,"Angela","SA0025",6,NA,NA,NA
"SA","SA02",2,6,"Angie","SA0026",2,NA,NA,NA
"SA","SA02",2,6,"Mandla","SA0027",8,NA,NA,NA
"SA","SA02",2,6,"Amanda","SA0028",4,NA,NA,NA
"SA","SA02",2,6,"Grant","SA0029",8,NA,NA,NA
"SA","SA02",2,6,"Lorette","SA0030",2,NA,NA,NA
"SA","SA02",2,7,"Lisa","SA0021",6,NA,NA,NA
"SA","SA02",2,7,"Irshaad","SA0022",9,NA,NA,NA
"SA","SA02",2,7,"Hein","SA0023",3,NA,NA,NA
"SA","SA02",2,7,"Dyke","SA0024",5,NA,NA,NA
"SA","SA02",2,7,"Angela","SA0025",3,NA,NA,NA
"SA","SA02",2,7,"Angie","SA0026",5,NA,NA,NA
"SA","SA02",2,7,"Mandla","SA0027",6,NA,NA,NA
"SA","SA02",2,7,"Amanda","SA0028",3,NA,NA,NA
"SA","SA02",2,7,"Grant","SA0029",4,NA,NA,NA
"SA","SA02",2,7,"Lorette","SA0030",2,NA,NA,NA
"SA","SA02",2,8,"Irshaad","SA0022",10,NA,NA,NA
"SA","SA02",2,8,"Hein","SA0023",5,NA,NA,NA
"SA","SA02",2,8,"Dyke","SA0024",6,NA,NA,NA
"SA","SA02",2,8,"Angela","SA0025",5,NA,NA,NA
"SA","SA02",2,8,"Angie","SA0026",6,NA,NA,NA
"SA","SA02",2,8,"Mandla","SA0027",5,NA,NA,NA
"SA","SA02",2,8,"Amanda","SA0028",5,NA,NA,NA
"SA","SA02",2,8,"Grant","SA0029",10,NA,NA,NA
"SA","SA02",2,8,"Lorette","SA0030",4,NA,NA,NA
"SA","SA02",2,9,"Hein","SA0023",7,NA,NA,NA
"SA","SA02",2,9,"Dyke","SA0024",6,NA,NA,NA
"SA","SA02",2,9,"Angela","SA0025",3,NA,NA,NA
"SA","SA02",2,9,"Angie","SA0026",8,NA,NA,NA
"SA","SA02",2,9,"Mandla","SA0027",5,NA,NA,NA
"SA","SA02",2,9,"Amanda","SA0028",3,NA,NA,NA
"SA","SA02",2,9,"Grant","SA0029",2,NA,NA,NA
"SA","SA02",2,9,"Lorette","SA0030",3,NA,NA,NA
"SA","SA02",2,10,"Dyke","SA0024",5,NA,NA,NA
"SA","SA02",2,10,"Angela","SA0025",4,NA,NA,NA
"SA","SA02",2,10,"Angie","SA0026",5,NA,NA,NA
"SA","SA02",2,10,"Mandla","SA0027",3,NA,NA,NA
"SA","SA02",2,10,"Amanda","SA0028",5,NA,NA,NA
"SA","SA02",2,10,"Grant","SA0029",7,NA,NA,NA
"SA","SA02",2,10,"Lorette","SA0030",4,NA,NA,NA
"SA","SA02",2,11,"Angela","SA0025",6,NA,NA,NA
"SA","SA02",2,11,"Angie","SA0026",12,NA,NA,NA
"SA","SA02",2,11,"Mandla","SA0027",9,NA,NA,NA
"SA","SA02",2,11,"Amanda","SA0028",6,NA,NA,NA
"SA","SA02",2,11,"Grant","SA0029",8,NA,NA,NA
"SA","SA02",2,11,"Lorette","SA0030",5,NA,NA,NA
"SA","SA02",2,12,"Angie","SA0026",11,NA,NA,NA
"SA","SA02",2,12,"Mandla","SA0027",7,NA,NA,NA
"SA","SA02",2,12,"Amanda","SA0028",6,NA,NA,NA
"SA","SA02",2,12,"Grant","SA0029",8,NA,NA,NA
"SA","SA02",2,12,"Lorette","SA0030",8,NA,NA,NA
"SA","SA02",2,13,"Mandla","SA0027",2,NA,NA,NA
"SA","SA02",2,13,"Amanda","SA0028",5,NA,NA,NA
"SA","SA02",2,13,"Grant","SA0029",9,NA,NA,NA
"SA","SA02",2,13,"Lorette","SA0030",7,NA,NA,NA
"SA","SA01",1,1,"Don","SA0001",3,NA,NA,NA
"SA","SA01",1,1,"Sam","SA0002",6,NA,NA,NA
"SA","SA01",1,1,"Jude","SA0003",3,NA,NA,NA
"SA","SA01",1,1,"Ncumisa","SA0004",4,NA,NA,NA
"SA","SA01",1,1,"Sanele","SA0005",5,NA,NA,NA
"SA","SA01",1,1,"Danielle","SA0006",3,NA,NA,NA
"SA","SA01",1,1,"Nico","SA0007",7,NA,NA,NA
"SA","SA01",1,1,"Brigitte","SA0008",3,NA,NA,NA
"SA","SA01",1,1,"Mzi","SA0009",7,NA,NA,NA
"SA","SA01",1,1,"Vanessa","SA0010",5,NA,NA,NA
"SA","SA01",1,1,"Lezel","SA0011",3,NA,NA,NA
"SA","SA01",1,1,"Gareth","SA0012",7,NA,NA,NA
"SA","SA01",1,1,"Zayn","SA0013",3,NA,NA,NA
"SA","SA01",1,1,"Jacinda","SA0014",4,NA,NA,NA
"SA","SA01",1,2,"Sam","SA0002",5,NA,NA,NA
"SA","SA01",1,2,"Jude","SA0003",4,NA,NA,NA
"SA","SA01",1,2,"Ncumisa","SA0004",4,NA,NA,NA
"SA","SA01",1,2,"Sanele","SA0005",2,NA,NA,NA
"SA","SA01",1,2,"Danielle","SA0006",3,NA,NA,NA
"SA","SA01",1,2,"Nico","SA0007",4,NA,NA,NA
"SA","SA01",1,2,"Brigitte","SA0008",1,NA,NA,NA
"SA","SA01",1,2,"Mzi","SA0009",5,NA,NA,NA
"SA","SA01",1,2,"Vanessa","SA0010",2,NA,NA,NA
"SA","SA01",1,2,"Lezel","SA0011",2,NA,NA,NA
"SA","SA01",1,2,"Gareth","SA0012",2,NA,NA,NA
"SA","SA01",1,2,"Zayn","SA0013",0,NA,NA,NA
"SA","SA01",1,2,"Jacinda","SA0014",3,NA,NA,NA
"SA","SA01",1,3,"Jude","SA0003",6,NA,NA,NA
"SA","SA01",1,3,"Ncumisa","SA0004",5,NA,NA,NA
"SA","SA01",1,3,"Sanele","SA0005",3,NA,NA,NA
"SA","SA01",1,3,"Danielle","SA0006",1,NA,NA,NA
"SA","SA01",1,3,"Nico","SA0007",4,NA,NA,NA
"SA","SA01",1,3,"Brigitte","SA0008",4,NA,NA,NA
"SA","SA01",1,3,"Mzi","SA0009",0,NA,NA,NA
"SA","SA01",1,3,"Vanessa","SA0010",1,NA,NA,NA
"SA","SA01",1,3,"Lezel","SA0011",6,NA,NA,NA
"SA","SA01",1,3,"Gareth","SA0012",0,NA,NA,NA
"SA","SA01",1,3,"Zayn","SA0013",2,NA,NA,NA
"SA","SA01",1,3,"Jacinda","SA0014",2,NA,NA,NA
"SA","SA01",1,4,"Ncumisa","SA0004",4,NA,NA,NA
"SA","SA01",1,4,"Sanele","SA0005",3,NA,NA,NA
"SA","SA01",1,4,"Danielle","SA0006",3,NA,NA,NA
"SA","SA01",1,4,"Nico","SA0007",5,NA,NA,NA
"SA","SA01",1,4,"Brigitte","SA0008",2,NA,NA,NA
"SA","SA01",1,4,"Mzi","SA0009",4,NA,NA,NA
"SA","SA01",1,4,"Vanessa","SA0010",1,NA,NA,NA
"SA","SA01",1,4,"Lezel","SA0011",2,NA,NA,NA
"SA","SA01",1,4,"Gareth","SA0012",4,NA,NA,NA
"SA","SA01",1,4,"Zayn","SA0013",2,NA,NA,NA
"SA","SA01",1,4,"Jacinda","SA0014",3,NA,NA,NA
"SA","SA01",1,5,"Sanele","SA0005",2,NA,NA,NA
"SA","SA01",1,5,"Danielle","SA0006",4,NA,NA,NA
"SA","SA01",1,5,"Nico","SA0007",4,NA,NA,NA
"SA","SA01",1,5,"Brigitte","SA0008",2,NA,NA,NA
"SA","SA01",1,5,"Mzi","SA0009",3,NA,NA,NA
"SA","SA01",1,5,"Vanessa","SA0010",2,NA,NA,NA
"SA","SA01",1,5,"Lezel","SA0011",1,NA,NA,NA
"SA","SA01",1,5,"Gareth","SA0012",5,NA,NA,NA
"SA","SA01",1,5,"Zayn","SA0013",6,NA,NA,NA
"SA","SA01",1,5,"Jacinda","SA0014",3,NA,NA,NA
"SA","SA01",1,6,"Danielle","SA0006",6,NA,NA,NA
"SA","SA01",1,6,"Nico","SA0007",6,NA,NA,NA
"SA","SA01",1,6,"Brigitte","SA0008",5,NA,NA,NA
"SA","SA01",1,6,"Mzi","SA0009",3,NA,NA,NA
"SA","SA01",1,6,"Vanessa","SA0010",2,NA,NA,NA
"SA","SA01",1,6,"Lezel","SA0011",0,NA,NA,NA
