season,episode,castaway_id,castaway,tribe,eliminated,confessionals_prev_ep,confessionals_last_2_ep,confessionals_last_3_ep,confessionals_cumulative,confessional_time_prev_ep,confessional_time_last_2_ep,confessional_time_last_3_ep,confessional_time_cumulative,votes_against_prev_ep,votes_against_last_2_ep,votes_against_last_3_ep,votes_against_cumulative,times_received_votes,voting_accuracy_prev_ep,voting_accuracy_last_2_ep,voting_accuracy_last_3_ep,voting_accuracy_cumulative,individual_wins_prev_ep,individual_wins_last_2_ep,individual_wins_last_3_ep,individual_wins_cumulative,has_immunity_this_tribal,num_tribe_swaps,has_idol,has_extra_vote,has_steal_vote,has_block_vote,has_idol_nullifier,has_other_advantage,advantages_in_circulation,players_remaining,day,gender,age,age_bucket,race_cat,collar,personality_type
42,9,US0625,Tori,Kula Kula,True,2,2,6,17,33.0,33.0,82.0,297.0,0,0,0,1,1,1.0,0.5,0.5,0.75,1,2,2,2,False,0,False,False,False,False,False,False,9,10,17,Female,24.0,18-24,White,White collar,ENFJ
42,9,US0612,Hai,Kula Kula,False,4,9,12,28,69.0,132.0,172.0,435.0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,True,9,10,17,Male,29.0,25-29,Asian,White collar,INFP
42,9,US0611,Drea,Kula Kula,False,8,9,12,24,187.0,196.0,225.0,423.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,True,True,False,False,False,True,9,10,17,Female,34.0,30-39,Black,White collar,ENTJ
42,9,US0621,Omar,Kula Kula,False,3,7,9,23,76.0,129.0,178.0,423.0,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0,0,0,False,0,False,False,False,False,True,False,9,10,17,Male,31.0,30-39,Asian,White collar,ENTP
42,9,US0616,Lindsay,Kula Kula,False,0,1,3,10,0.0,22.0,40.0,127.0,0,1,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,True,9,10,17,Female,30.0,30-39,White,White collar,ESFP
42,9,US0615,Jonathan,Kula Kula,False,1,3,5,15,24.0,76.0,120.0,312.0,0,2,2,2,1,1.0,1.0,1.0,1.0,0,0,0,0,True,0,False,False,False,False,False,False,9,10,17,Male,28.0,25-29,White,Blue collar,ENFJ
42,9,US0623,Romeo,Kula Kula,False,1,2,6,16,36.0,47.0,134.0,332.0,3,3,3,3,1,0.0,0.0,0.0,0.5,0,0,0,0,False,0,False,False,False,False,False,False,9,10,17,Male,37.0,30-39,Latino/Hispanic,White collar,ISFP
42,9,US0620,Mike,Kula Kula,False,5,5,9,29,103.0,103.0,163.0,482.0,0,0,0,1,1,1.0,1.0,1.0,0.75,0,0,0,0,False,0,True,False,False,False,False,False,9,10,17,Male,57.0,50+,Latino/Hispanic,No collar,ESFJ
42,9,US0619,Maryanne,Kula Kula,False,2,4,6,21,52.0,87.0,118.0,420.0,0,2,2,2,1,0.0,0.5,0.5,0.6666666666666666,0,0,0,0,False,0,True,True,False,False,False,False,9,10,17,Female,24.0,18-24,Black,White collar,ENFP
42,10,US0612,Hai,Kula Kula,True,3,7,12,31,61.0,130.0,193.0,496.0,0,1,1,1,1,0.0,0.5,0.6666666666666666,0.875,0,0,0,0,False,0,False,False,False,False,False,True,7,8,19,Male,29.0,25-29,Asian,White collar,INFP
42,10,US0611,Drea,Kula Kula,False,1,9,10,25,21.0,208.0,217.0,444.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,True,False,False,False,True,7,8,19,Female,34.0,30-39,Black,White collar,ENTJ
42,10,US0621,Omar,Kula Kula,False,3,6,10,26,59.0,135.0,188.0,482.0,0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0,0,0,0,False,0,False,False,False,False,True,False,7,8,19,Male,31.0,30-39,Asian,White collar,ENTP
42,10,US0616,Lindsay,Kula Kula,False,4,4,5,14,39.0,39.0,61.0,166.0,0,0,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,True,0,False,False,False,False,False,True,7,8,19,Female,30.0,30-39,White,White collar,ESFP
42,10,US0615,Jonathan,Kula Kula,False,3,4,6,18,52.0,76.0,128.0,364.0,0,0,2,2,1,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,7,8,19,Male,28.0,25-29,White,Blue collar,ENFJ
42,10,US0623,Romeo,Kula Kula,False,4,5,6,20,97.0,133.0,144.0,429.0,1,4,4,4,2,0.0,0.0,0.0,0.4,0,0,0,0,False,0,False,False,False,False,False,False,7,8,19,Male,37.0,30-39,Latino/Hispanic,White collar,ISFP
42,10,US0620,Mike,Kula Kula,False,3,8,8,32,51.0,154.0,154.0,533.0,0,0,0,1,1,0.0,0.5,0.6666666666666666,0.6,0,0,0,0,False,0,True,False,False,False,False,False,7,8,19,Male,57.0,50+,Latino/Hispanic,No collar,ESFJ
42,10,US0619,Maryanne,Kula Kula,False,1,3,5,22,27.0,79.0,114.0,447.0,0,0,2,2,1,1.0,0.5,0.6666666666666666,0.75,0,0,0,0,False,0,False,True,False,False,False,False,7,8,19,Female,24.0,18-24,Black,White collar,ENFP
42,11,US0611,Drea,Kula Kula,True,2,3,11,27,32.0,53.0,240.0,476.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,True,False,False,False,True,7,7,21,Female,34.0,30-39,Black,White collar,ENTJ
42,11,US0621,Omar,Kula Kula,False,6,9,12,32,123.0,182.0,258.0,605.0,0,0,0,0,0,1.0,0.5,0.3333333333333333,0.5,0,0,0,0,False,0,False,False,False,False,True,False,7,7,21,Male,31.0,30-39,Asian,White collar,ENTP
42,11,US0616,Lindsay,Kula Kula,False,5,9,9,19,97.0,136.0,136.0,263.0,0,0,0,1,1,1.0,1.0,1.0,1.0,2,2,2,2,False,0,False,False,False,False,False,True,7,7,21,Female,30.0,30-39,White,White collar,ESFP
42,11,US0615,Jonathan,Kula Kula,False,1,4,5,19,15.0,67.0,91.0,379.0,2,2,2,4,2,1.0,1.0,1.0,1.0,0,0,0,0,True,0,False,False,False,False,False,False,7,7,21,Male,28.0,25-29,White,Blue collar,ENFJ
42,11,US0623,Romeo,Kula Kula,False,1,5,6,21,25.0,122.0,158.0,454.0,0,1,4,4,2,0.0,0.0,0.0,0.3333333333333333,0,0,0,0,False,0,False,False,False,False,False,False,7,7,21,Male,37.0,30-39,Latino/Hispanic,White collar,ISFP
42,11,US0620,Mike,Kula Kula,False,5,8,13,37,71.0,122.0,225.0,604.0,0,0,0,1,1,1.0,0.5,0.6666666666666666,0.6666666666666666,0,0,0,0,False,0,True,False,False,False,False,False,7,7,21,Male,57.0,50+,Latino/Hispanic,No collar,ESFJ
42,11,US0619,Maryanne,Kula Kula,False,3,4,6,25,56.0,83.0,135.0,503.0,0,0,0,2,1,1.0,1.0,0.6666666666666666,0.8,0,0,0,0,False,0,True,True,False,False,False,False,7,7,21,Female,24.0,18-24,Black,White collar,ENFP
42,12,US0621,Omar,Kula Kula,True,4,10,13,36,102.0,225.0,284.0,707.0,0,0,0,0,0,1.0,1.0,0.6666666666666666,0.6,0,0,0,0,False,0,False,False,False,False,True,False,5,6,23,Male,31.0,30-39,Asian,White collar,ENTP
42,12,US0616,Lindsay,Kula Kula,False,5,10,14,24,112.0,209.0,248.0,375.0,0,0,0,1,1,1.0,1.0,1.0,1.0,0,2,2,2,True,0,False,False,False,False,False,True,5,6,23,Female,30.0,30-39,White,White collar,ESFP
42,12,US0615,Jonathan,Kula Kula,False,5,6,9,24,87.0,102.0,154.0,466.0,0,2,2,4,2,1.0,1.0,1.0,1.0,1,1,1,1,False,0,False,False,False,False,False,False,5,6,23,Male,28.0,25-29,White,Blue collar,ENFJ
42,12,US0623,Romeo,Kula Kula,False,3,4,8,24,35.0,60.0,157.0,489.0,0,0,1,4,2,0.0,0.0,0.0,0.2857142857142857,0,0,0,0,False,0,False,False,False,False,False,False,5,6,23,Male,37.0,30-39,Latino/Hispanic,White collar,ISFP
42,12,US0620,Mike,Kula Kula,False,6,11,14,43,94.0,165.0,216.0,698.0,3,3,3,4,2,1.0,1.0,0.6666666666666666,0.7142857142857143,0,0,0,0,False,0,True,False,False,False,False,False,5,6,23,Male,57.0,50+,Latino/Hispanic,No collar,ESFJ
42,12,US0619,Maryanne,Kula Kula,False,2,5,6,27,31.0,87.0,114.0,534.0,0,0,0,2,1,1.0,1.0,1.0,0.8333333333333334,0,0,0,0,False,0,True,True,False,False,False,False,5,6,23,Female,24.0,18-24,Black,White collar,ENFP
42,13,US0616,Lindsay,Kula Kula,True,7,12,17,31,118.0,230.0,327.0,493.0,0,0,0,1,1,0.0,0.5,0.6666666666666666,0.8571428571428571,1,1,3,3,False,0,False,False,False,False,False,False,2,5,24,Female,30.0,30-39,White,White collar,ESFP
42,13,US0615,Jonathan,Kula Kula,False,4,9,10,28,92.0,179.0,194.0,558.0,2,2,4,6,3,0.0,0.5,0.6666666666666666,0.8571428571428571,0,1,1,1,False,0,False,False,False,False,False,False,2,5,24,Male,28.0,25-29,White,Blue collar,ENFJ
42,13,US0623,Romeo,Kula Kula,False,1,4,5,25,11.0,46.0,71.0,500.0,2,2,2,6,3,1.0,0.5,0.3333333333333333,0.375,0,0,0,0,False,0,False,False,False,False,False,False,2,5,24,Male,37.0,30-39,Latino/Hispanic,White collar,ISFP
42,13,US0620,Mike,Kula Kula,False,8,14,19,51,131.0,225.0,296.0,829.0,0,3,3,4,2,0.0,0.5,0.6666666666666666,0.625,0,0,0,0,True,0,True,False,False,False,False,False,2,5,24,Male,57.0,50+,Latino/Hispanic,No collar,ESFJ
42,13,US0619,Maryanne,Kula Kula,False,7,9,12,34,152.0,183.0,239.0,686.0,0,0,0,2,1,1.0,1.0,1.0,0.875,0,0,0,0,False,0,True,False,False,False,False,False,2,5,24,Female,24.0,18-24,Black,White collar,ENFP
42,13,US0616,Lindsay,Kula Kula,False,7,12,17,31,118.0,230.0,327.0,493.0,0,0,0,1,1,0.0,0.5,0.6666666666666666,0.8571428571428571,1,1,3,3,False,0,False,False,False,False,False,False,2,5,25,Female,30.0,30-39,White,White collar,ESFP
42,13,US0615,Jonathan,Kula Kula,True,4,9,10,28,92.0,179.0,194.0,558.0,2,2,4,6,3,0.0,0.5,0.6666666666666666,0.8571428571428571,0,1,1,1,False,0,False,False,False,False,False,False,2,5,25,Male,28.0,25-29,White,Blue collar,ENFJ
42,13,US0623,Romeo,Kula Kula,False,1,4,5,25,11.0,46.0,71.0,500.0,2,2,2,6,3,1.0,0.5,0.3333333333333333,0.375,0,0,0,0,True,0,False,False,False,False,False,False,2,5,25,Male,37.0,30-39,Latino/Hispanic,White collar,ISFP
42,13,US0620,Mike,Kula Kula,False,8,14,19,51,131.0,225.0,296.0,829.0,0,3,3,4,2,0.0,0.5,0.6666666666666666,0.625,0,0,0,0,False,0,True,False,False,False,False,False,2,5,25,Male,57.0,50+,Latino/Hispanic,No collar,ESFJ
42,13,US0619,Maryanne,Kula Kula,False,7,9,12,34,152.0,183.0,239.0,686.0,0,0,0,2,1,1.0,1.0,1.0,0.875,0,0,0,0,False,0,True,False,False,False,False,False,2,5,25,Female,24.0,18-24,Black,White collar,ENFP
43,6,US0630,Elie,Gaia,True,3,4,5,19,55.0,72.0,89.0,413.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,5,13,13,Female,31.0,30-39,Latino/Hispanic,White collar,ENFJ
43,6,US0629,Dwight,Gaia,False,0,1,4,14,0.0,10.0,59.0,217.0,0,0,0,0,0,0.0,0.0,1.0,1.0,0,0,0,0,True,0,False,False,False,False,False,False,5,13,13,Male,21.0,18-24,Black,White collar,ENTP
43,6,US0633,Jeanine,Gaia,False,6,6,6,11,135.0,135.0,135.0,203.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,True,0,True,False,False,False,False,False,5,13,13,Female,24.0,18-24,Asian,White collar,ENFP
43,6,US0632,James,Gaia,False,2,5,6,10,31.0,45.0,48.0,106.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,5,13,13,Male,36.0,30-39,Black,White collar,ENFP
43,6,US0643,Ryan,Gaia,False,3,4,4,9,52.0,67.0,67.0,156.0,0,0,0,0,0,0.0,0.5,0.5,0.5,0,0,0,0,True,0,False,False,False,False,False,False,5,13,13,Male,24.0,18-24,Black,Blue collar,ISFJ
43,6,US0641,Noelle,Gaia,False,0,1,6,10,0.0,8.0,178.0,232.0,0,0,1,1,1,0.0,0.0,1.0,0.5,0,0,0,0,True,0,False,False,True,False,False,False,5,13,13,Female,25.0,25-29,White,No collar,ESTP
43,6,US0644,Sami,Gaia,False,3,4,5,15,50.0,68.0,91.0,261.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,5,13,13,Male,19.0,18-24,Black,Blue collar,ENTP
43,6,US0628,Cody,Gaia,False,0,5,8,27,0.0,82.0,135.0,465.0,0,0,0,1,1,0.0,0.0,1.0,1.0,0,0,0,0,False,0,True,False,False,False,False,False,5,13,13,Male,35.0,30-39,White,White collar,ESFP
43,6,US0636,Karla,Gaia,False,3,6,11,19,34.0,83.0,289.0,464.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,True,0,True,False,False,False,False,False,5,13,13,Female,28.0,25-29,Latino/Hispanic,White collar,ENTJ
43,6,US0634,Jesse,Gaia,False,6,8,10,24,88.0,115.0,187.0,442.0,0,0,0,0,0,0.0,0.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,5,13,13,Male,30.0,30-39,Latino/Hispanic,White collar,INFJ
43,6,US0642,Owen,Gaia,False,1,1,3,11,33.0,33.0,57.0,175.0,0,0,0,1,1,0.0,0.0,0.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,5,13,13,Male,29.0,25-29,Asian,White collar,ENFP
43,6,US0627,Cassidy,Gaia,False,7,10,11,14,102.0,129.0,153.0,184.0,2,3,3,3,2,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,5,13,13,Female,26.0,25-29,White,White collar,ESTP
43,6,US0638,Gabler,Gaia,False,1,2,6,17,22.0,33.0,72.0,288.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,True,0,True,False,False,False,False,False,5,13,13,Male,51.0,50+,White,White collar,ISFJ
43,7,US0629,Dwight,Gaia,True,0,0,1,14,0.0,0.0,10.0,217.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,4,12,14,Male,21.0,18-24,Black,White collar,ENTP
43,7,US0633,Jeanine,Gaia,False,5,11,11,16,58.0,193.0,193.0,261.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,False,0,True,False,False,False,False,False,4,12,14,Female,24.0,18-24,Asian,White collar,ENFP
43,7,US0632,James,Gaia,False,3,5,8,13,28.0,59.0,73.0,134.0,2,2,2,2,1,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,4,12,14,Male,36.0,30-39,Black,White collar,ENFP
43,7,US0643,Ryan,Gaia,False,1,4,5,10,18.0,70.0,85.0,174.0,0,0,0,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0,0,0,0,False,0,False,False,False,False,False,False,4,12,14,Male,24.0,18-24,Black,Blue collar,ISFJ
43,7,US0641,Noelle,Gaia,False,2,2,3,12,20.0,20.0,28.0,252.0,0,0,0,1,1,0.0,0.0,0.0,0.3333333333333333,0,0,0,0,False,0,False,False,True,False,False,False,4,12,14,Female,25.0,25-29,White,No collar,ESTP
43,7,US0644,Sami,Gaia,False,3,6,7,18,29.0,79.0,97.0,290.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,4,12,14,Male,19.0,18-24,Black,Blue collar,ENTP
43,7,US0628,Cody,Gaia,False,2,2,7,29,37.0,37.0,119.0,502.0,0,0,0,1,1,1.0,1.0,1.0,1.0,0,0,0,0,False,0,True,False,False,False,False,False,4,12,14,Male,35.0,30-39,White,White collar,ESFP
43,7,US0636,Karla,Gaia,False,3,6,9,22,30.0,64.0,113.0,494.0,0,0,0,0,0,0.0,0.5,0.6666666666666666,0.6666666666666666,0,0,0,0,False,0,True,False,False,False,False,False,4,12,14,Female,28.0,25-29,Latino/Hispanic,White collar,ENTJ
43,7,US0634,Jesse,Gaia,False,2,8,10,26,32.0,120.0,147.0,474.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,4,12,14,Male,30.0,30-39,Latino/Hispanic,White collar,INFJ
43,7,US0642,Owen,Gaia,False,2,3,3,13,62.0,95.0,95.0,237.0,1,1,1,2,2,0.0,0.0,0.0,0.5,0,0,0,0,False,0,False,False,False,False,False,False,4,12,14,Male,29.0,25-29,Asian,White collar,ENFP
43,7,US0627,Cassidy,Gaia,False,2,9,12,16,25.0,127.0,154.0,209.0,1,3,4,4,3,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,4,12,14,Female,26.0,25-29,White,White collar,ESTP
43,7,US0638,Gabler,Gaia,False,2,3,4,19,48.0,70.0,81.0,336.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,True,0,False,False,False,False,False,False,4,12,14,Male,51.0,50+,White,White collar,ISFJ
43,8,US0633,Jeanine,Gaia,True,7,12,18,23,69.0,127.0,262.0,330.0,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0,0,0,False,0,True,False,False,False,False,False,8,11,16,Female,24.0,18-24,Asian,White collar,ENFP
43,8,US0632,James,Gaia,False,3,6,8,16,40.0,68.0,99.0,174.0,2,4,4,4,2,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,True,8,11,16,Male,36.0,30-39,Black,White collar,ENFP
43,8,US0643,Ryan,Gaia,False,0,1,4,10,0.0,18.0,70.0,174.0,3,3,3,3,1,1.0,1.0,0.6666666666666666,0.75,0,0,0,0,False,0,False,False,False,False,False,False,8,11,16,Male,24.0,18-24,Black,Blue collar,ISFJ
43,8,US0641,Noelle,Gaia,False,2,4,4,14,19.0,39.0,39.0,271.0,0,0,0,1,1,0.0,0.0,0.0,0.25,0,0,0,0,False,0,False,False,True,False,False,False,8,11,16,Female,25.0,25-29,White,No collar,ESTP
43,8,US0644,Sami,Gaia,False,2,5,8,20,20.0,49.0,99.0,310.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,8,11,16,Male,19.0,18-24,Black,Blue collar,ENTP
43,8,US0628,Cody,Gaia,False,2,4,4,31,38.0,75.0,75.0,540.0,0,0,0,1,1,1.0,1.0,1.0,1.0,0,0,0,0,False,0,True,False,False,False,False,False,8,11,16,Male,35.0,30-39,White,White collar,ESFP
43,8,US0636,Karla,Gaia,False,0,3,6,22,0.0,30.0,64.0,494.0,0,0,0,0,0,1.0,0.5,0.6666666666666666,0.75,0,0,0,0,False,0,True,False,False,False,False,False,8,11,16,Female,28.0,25-29,Latino/Hispanic,White collar,ENTJ
43,8,US0634,Jesse,Gaia,False,3,5,11,29,79.0,111.0,199.0,553.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,True,False,False,False,False,False,8,11,16,Male,30.0,30-39,Latino/Hispanic,White collar,INFJ
43,8,US0642,Owen,Gaia,False,4,6,7,17,56.0,118.0,151.0,293.0,0,1,1,2,2,0.0,0.0,0.0,0.3333333333333333,0,0,0,0,True,0,True,False,False,False,False,False,8,11,16,Male,29.0,25-29,Asian,White collar,ENFP
43,8,US0627,Cassidy,Gaia,False,0,2,9,16,0.0,25.0,127.0,209.0,0,1,3,4,3,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,8,11,16,Female,26.0,25-29,White,White collar,ESTP
43,8,US0638,Gabler,Gaia,False,2,4,5,21,76.0,124.0,146.0,412.0,0,0,0,0,0,0.0,0.5,0.5,0.6666666666666666,1,1,1,1,False,0,False,False,False,False,False,False,8,11,16,Male,51.0,50+,White,White collar,ISFJ
43,9,US0632,James,Gaia,True,2,5,8,18,25.0,65.0,93.0,199.0,0,2,4,4,2,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,True,8,10,17,Male,36.0,30-39,Black,White collar,ENFP
43,9,US0643,Ryan,Gaia,False,5,5,6,15,64.0,64.0,82.0,238.0,2,5,5,5,2,1.0,1.0,1.0,0.8,0,0,0,0,False,0,False,False,False,False,False,False,8,10,17,Male,24.0,18-24,Black,Blue collar,ISFJ
43,9,US0641,Noelle,Gaia,False,1,3,5,15,18.0,37.0,57.0,289.0,0,0,0,1,1,1.0,0.5,0.3333333333333333,0.4,0,0,0,0,False,0,False,False,True,False,False,False,8,10,17,Female,25.0,25-29,White,No collar,ESTP
43,9,US0644,Sami,Gaia,False,6,8,11,26,76.0,96.0,125.0,386.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,8,10,17,Male,19.0,18-24,Black,Blue collar,ENTP
43,9,US0628,Cody,Gaia,False,3,5,7,34,37.0,75.0,112.0,577.0,0,0,0,1,1,1.0,1.0,1.0,1.0,0,0,0,0,False,0,True,False,False,False,False,False,8,10,17,Male,35.0,30-39,White,White collar,ESFP
43,9,US0636,Karla,Gaia,False,2,2,5,24,25.0,25.0,55.0,519.0,0,0,0,0,0,1.0,1.0,0.6666666666666666,0.8,0,0,0,0,True,0,True,False,False,False,False,False,8,10,17,Female,28.0,25-29,Latino/Hispanic,White collar,ENTJ
43,9,US0634,Jesse,Gaia,False,2,5,7,31,48.0,127.0,159.0,601.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,True,False,False,False,False,False,8,10,17,Male,30.0,30-39,Latino/Hispanic,White collar,INFJ
43,9,US0642,Owen,Gaia,False,3,7,9,20,116.0,172.0,234.0,409.0,0,0,1,2,2,1.0,0.5,0.3333333333333333,0.5,1,1,1,1,False,0,True,False,False,False,False,False,8,10,17,Male,29.0,25-29,Asian,White collar,ENFP
43,9,US0627,Cassidy,Gaia,False,2,2,4,18,46.0,46.0,71.0,255.0,0,0,1,4,3,0.0,0.5,0.6666666666666666,0.8,0,0,0,0,False,0,False,False,False,False,False,False,8,10,17,Female,26.0,25-29,White,White collar,ESTP
43,9,US0638,Gabler,Gaia,False,2,4,6,23,43.0,119.0,167.0,455.0,0,0,0,0,0,1.0,0.5,0.6666666666666666,0.75,0,1,1,1,False,0,False,False,False,False,False,False,8,10,17,Male,51.0,50+,White,White collar,ISFJ
43,9,US0632,James,Gaia,False,2,5,8,18,25.0,65.0,93.0,199.0,0,2,4,4,2,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,True,8,10,17,Male,36.0,30-39,Black,White collar,ENFP
43,9,US0643,Ryan,Gaia,True,5,5,6,15,64.0,64.0,82.0,238.0,2,5,5,5,2,1.0,1.0,1.0,0.8,0,0,0,0,False,0,False,False,False,False,False,False,8,10,17,Male,24.0,18-24,Black,Blue collar,ISFJ
43,9,US0641,Noelle,Gaia,False,1,3,5,15,18.0,37.0,57.0,289.0,0,0,0,1,1,1.0,0.5,0.3333333333333333,0.4,0,0,0,0,False,0,False,False,True,False,False,False,8,10,17,Female,25.0,25-29,White,No collar,ESTP
43,9,US0644,Sami,Gaia,False,6,8,11,26,76.0,96.0,125.0,386.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,False,False,False,False,False,False,8,10,17,Male,19.0,18-24,Black,Blue collar,ENTP
43,9,US0628,Cody,Gaia,False,3,5,7,34,37.0,75.0,112.0,577.0,0,0,0,1,1,1.0,1.0,1.0,1.0,0,0,0,0,True,0,True,False,False,False,False,False,8,10,17,Male,35.0,30-39,White,White collar,ESFP
43,9,US0636,Karla,Gaia,False,2,2,5,24,25.0,25.0,55.0,519.0,0,0,0,0,0,1.0,1.0,0.6666666666666666,0.8,0,0,0,0,False,0,True,False,False,False,False,False,8,10,17,Female,28.0,25-29,Latino/Hispanic,White collar,ENTJ
43,9,US0634,Jesse,Gaia,False,2,5,7,31,48.0,127.0,159.0,601.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,True,False,False,False,False,False,8,10,17,Male,30.0,30-39,Latino/Hispanic,White collar,INFJ
43,9,US0642,Owen,Gaia,False,3,7,9,20,116.0,172.0,234.0,409.0,0,0,1,2,2,1.0,0.5,0.3333333333333333,0.5,1,1,1,1,False,0,True,False,False,False,False,False,8,10,17,Male,29.0,25-29,Asian,White collar,ENFP
43,9,US0627,Cassidy,Gaia,False,2,2,4,18,46.0,46.0,71.0,255.0,0,0,1,4,3,0.0,0.5,0.6666666666666666,0.8,0,0,0,0,False,0,False,False,False,False,False,False,8,10,17,Female,26.0,25-29,White,White collar,ESTP
43,9,US0638,Gabler,Gaia,False,2,4,6,23,43.0,119.0,167.0,455.0,0,0,0,0,0,1.0,0.5,0.6666666666666666,0.75,0,1,1,1,False,0,False,False,False,False,False,False,8,10,17,Male,51.0,50+,White,White collar,ISFJ
43,10,US0641,Noelle,Gaia,True,1,2,4,16,21.0,39.0,58.0,310.0,0,0,0,1,1,0.0,0.3333333333333333,0.25,0.2857142857142857,0,0,0,0,False,0,False,False,False,False,False,False,6,8,19,Female,25.0,25-29,White,No collar,ESTP
43,10,US0644,Sami,Gaia,False,2,8,10,28,36.0,112.0,132.0,422.0,0,0,0,0,0,0.0,0.5,0.6666666666666666,0.8,0,0,0,0,False,0,False,False,False,False,False,False,6,8,19,Male,19.0,18-24,Black,Blue collar,ENTP
43,10,US0628,Cody,Gaia,False,3,6,8,37,44.0,81.0,119.0,621.0,0,0,0,1,1,1.0,1.0,1.0,1.0,0,0,0,0,False,0,True,False,False,False,False,False,6,8,19,Male,35.0,30-39,White,White collar,ESFP
43,10,US0636,Karla,Gaia,False,5,7,7,29,85.0,110.0,110.0,604.0,0,0,0,0,0,0.0,0.5,0.6666666666666666,0.6666666666666666,0,0,0,0,False,0,True,False,False,False,False,False,6,8,19,Female,28.0,25-29,Latino/Hispanic,White collar,ENTJ
43,10,US0634,Jesse,Gaia,False,2,4,7,33,54.0,102.0,181.0,655.0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,False,0,True,False,False,False,False,False,6,8,19,Male,30.0,30-39,Latino/Hispanic,White collar,INFJ
43,10,US0642,Owen,Gaia,False,5,8,12,25,53.0,169.0,225.0,462.0,1,1,1,3,3,0.0,1.0,0.5,0.5,0,1,1,1,False,0,True,False,False,False,False,False,6,8,19,Male,29.0,25-29,Asian,White collar,ENFP
43,10,US0627,Cassidy,Gaia,False,2,4,4,20,74.0,120.0,120.0,329.0,1,1,1,5,4,1.0,0.5,0.6666666666666666,0.8333333333333334,0,0,0,0,True,0,False,False,False,False,False,False,6,8,19,Female,26.0,25-29,White,White collar,ESTP
43,10,US0638,Gabler,Gaia,False,3,5,7,26,33.0,76.0,152.0,488.0,0,0,0,0,0,1.0,1.0,0.6666666666666666,0.8,0,0,1,1,False,0,False,False,False,False,False,False,6,8,19,Male,51.0,50+,White,White collar,ISFJ
43,11,US0644,Sami,Gaia,True,0,2,8,28,0.0,36.0,112.0,422.0,1,1,1,1,1,0.0,0.0,0.3333333333333333,0.6666666666666666,0,0,0,0,False,0,False,False,False,False,False,False,6,7,21,Male,19.0,18-24,Black,Blue collar,ENTP
43,11,US0628,Cody,Gaia,False,1,4,7,38,17.0,61.0,98.0,638.0,0,0,0,1,1,1.0,1.0,1.0,1.0,0,0,0,0,True,0,True,False,False,False,False,False,6,7,21,Male,35.0,30-39,White,White collar,ESFP
